Time_Sec,UTC,Latitude,Longitude,Smoothed_Latitude,Smoothed_Longitude,UTM_X,UTM_Y,UTM_Z,Smoothed_UTM_X,Smoothed_UTM_Y,Yaw_Deg,Target_WP_Index,Target_WP_X,Target_WP_Y,Target_Latitude,Target_Longitude,Command_V,Command_W,Left_RPM,Right_RPM,Actual_Left_RPM,Actual_Right_RPM,Left_DAC,Right_DAC,RTK_Fix_Status
0.024,062946.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,107.90,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.073,062946.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.850,1159426.679,107.90,658051.850,1159426.679,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,0.000,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.120,062946.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.826,1159426.668,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.173,062946.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.812,1159426.662,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.219,062946.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.803,1159426.658,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.273,062946.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.798,1159426.656,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.004,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.320,062946.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.795,1159426.655,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.374,062946.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.793,1159426.654,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.427,062946.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.792,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.473,062946.80,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.791,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.012,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.528,062947.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.791,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.017,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.573,062947.00,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.017,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.628,062947.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.021,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.675,062947.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.021,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.727,062947.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.021,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.774,062947.20,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.366,-0.021,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.828,062947.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.874,062947.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.927,062947.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
0.982,062947.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.027,062947.40,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.024,0.0,0.0,0.0,0.0,0,0,RTK FIXED
1.082,062947.60,10.48525200,76.44418700,10.48525200,76.44418700,658051.790,1159426.653,107.90,658051.790,1159426.653,109.9,1,658051.359,1159428.035,10.48526133,76.44418417,0.365,-0.025,0.0,0.0,0.0,0.0,0,0,RTK FIXED
